index,AU200,AUD,BCO,CAD,CHF,CN50,CNH,CORN,CZK,DE10YB,DE30,DKK,EU50,EUR,FR40,GBP,HK33,HKD,HUF,IN50,INR,JP225,JPY,MXN,NAS100,NATGAS,NL25,NOK,NZD,PLN,SAR,SEK,SG30,SGD,SOYBN,SPX500,SUGAR,THB,TRY,TWIX,UK100,UK10YB,US2000,US30,USB02Y,USB05Y,USB10Y,USB30Y,USD,WHEAT,WTICO,XAG,XAU,XCU,XPD,XPT,ZAR
2016-08-18,5.42,1.82,8.14,-1.61,-0.65,3.59,-3.6,-14.1,-2.89,-1.32,3.46,-2.89,-0.91,-2.86,0.35,-11.93,10.34,-1.96,-1.76,6.79,-2.41,-1.84,6.86,-2.71,7.03,22.21,1.05,-1.95,4.94,0.27,-2.04,-5.28,2.35,-0.24,-4.15,2.88,20.82,-0.5,-1.06,11.35,0.41,-4.54,6.8,2.02,-2.08,-1.85,-0.97,1.75,-2.09,-9.57,5.72,12.73,4.69,1.56,14.14,4.3,10.53
2016-08-22,4.82,1.67,9.8,-1.67,-0.4,3.0,-4.09,-13.79,-2.86,-1.03,3.34,-2.88,-1.25,-2.83,0.02,-11.5,11.31,-2.49,-1.49,6.81,-2.83,-3.15,6.71,-3.53,6.49,23.45,1.28,-1.86,4.88,0.19,-2.57,-4.89,2.15,-0.51,-4.82,2.41,22.11,-0.73,-1.78,11.52,0.6,-4.01,6.95,1.53,-2.58,-2.28,-1.37,1.27,-2.63,-9.3,8.19,12.44,4.44,1.5,16.04,4.9,9.95
2016-08-23,4.42,1.24,9.96,-1.99,-0.67,3.53,-4.1,-13.01,-2.78,-1.3,3.06,-2.79,-1.73,-2.74,-0.4,-11.85,10.99,-2.14,-1.44,7.2,-2.97,-2.99,6.72,-3.36,6.84,20.46,0.88,-2.32,5.01,-0.14,-2.23,-4.94,2.04,-0.68,-5.59,2.72,21.07,-0.6,-1.48,10.93,0.01,-4.87,7.19,1.74,-2.31,-2.16,-1.36,1.05,-2.28,-9.02,8.71,10.57,3.88,2.01,16.07,3.77,9.33
2016-08-24,5.02,1.23,7.64,-2.21,-0.84,3.6,-3.99,-14.5,-2.81,-0.94,3.31,-2.84,-1.19,-2.77,-0.27,-10.78,11.71,-2.0,-1.34,7.06,-2.85,-2.52,6.83,-5.07,7.2,27.65,1.44,-2.14,5.41,-0.18,-2.09,-4.79,1.72,-0.93,-4.61,3.01,26.16,-0.46,-2.16,11.3,1.0,-3.27,8.39,1.8,-2.17,-1.94,-0.99,2.12,-2.14,-12.73,6.1,8.28,3.83,-0.49,14.53,3.1,5.92
2016-08-25,5.27,1.41,6.94,-2.12,-1.03,3.34,-4.0,-14.55,-2.98,-1.21,3.15,-3.01,-1.09,-2.94,-0.26,-10.32,10.75,-1.81,-1.37,7.26,-2.66,-2.36,6.82,-4.28,6.68,29.22,1.04,-1.98,5.89,-0.33,-1.89,-4.82,2.75,-0.94,-5.26,2.71,24.38,-0.29,-1.92,11.17,0.84,-2.78,7.66,1.64,-1.99,-1.78,-0.84,2.02,-1.94,-12.73,4.6,6.88,2.96,-1.96,12.64,0.99,4.97
2016-08-29,4.79,1.3,8.05,-2.25,-1.27,2.66,-4.12,-16.06,-2.95,-1.31,2.39,-3.0,-1.7,-2.91,-0.93,-10.78,10.72,-1.99,-1.28,6.39,-2.62,-2.79,6.57,-3.96,6.47,30.83,0.67,-2.17,5.58,-0.87,-2.05,-5.08,3.12,-1.04,-8.37,2.5,25.25,-0.24,-1.48,12.04,0.28,-3.38,7.8,1.38,-2.2,-2.07,-1.14,1.54,-2.11,-13.44,5.72,6.69,2.62,-2.23,13.03,0.31,4.48
2016-08-30,4.12,1.28,8.71,-2.19,-1.65,3.14,-3.8,-17.42,-3.03,-1.65,2.46,-3.11,-1.22,-3.0,-0.39,-10.52,12.34,-1.32,-1.21,6.78,-2.15,-1.64,5.99,-4.45,7.18,32.23,1.13,-2.15,5.43,-1.01,-1.35,-5.33,1.76,-0.76,-8.52,2.87,26.2,0.11,-1.45,11.94,0.39,-3.09,8.31,1.64,-1.6,-1.66,-0.91,1.56,-1.41,-16.84,6.37,8.03,3.22,-1.43,13.84,1.1,4.08
2016-08-31,3.66,1.22,7.05,-2.26,-1.59,4.05,-3.14,-19.57,-2.88,-1.05,3.86,-2.92,0.15,-2.83,0.6,-10.29,12.82,-0.67,-1.31,9.54,-1.47,0.66,5.53,-5.05,7.71,30.75,2.33,-2.35,5.8,-1.36,-0.7,-5.32,0.99,-0.52,-9.42,3.9,26.31,1.0,-1.12,12.6,0.95,-2.52,9.62,2.72,-0.86,-0.79,0.12,2.94,-0.75,-19.47,5.03,8.37,3.13,-1.22,13.2,0.09,3.67
2016-09-01,2.35,1.36,3.6,-2.26,-1.54,4.46,-3.06,-19.66,-2.71,-1.14,3.51,-2.72,0.1,-2.65,0.44,-9.8,12.26,-0.62,-1.14,10.02,-1.31,0.95,5.13,-4.82,7.62,32.54,2.28,-2.14,6.27,-1.22,-0.66,-5.51,0.78,-0.32,-10.57,3.61,24.26,0.96,-0.9,11.84,0.95,-2.05,9.12,2.41,-0.84,-0.83,0.02,2.93,-0.71,-19.78,1.96,8.71,3.05,-1.12,12.32,-0.41,2.29
2016-09-05,2.54,1.54,0.73,-2.52,-1.44,3.58,-3.25,-17.33,-2.62,-1.02,3.35,-2.63,0.3,-2.58,0.86,-9.09,12.88,-0.9,-1.06,9.51,-1.24,1.04,5.04,-4.91,7.42,29.69,2.48,-2.47,6.45,-1.14,-0.93,-5.71,0.64,-0.37,-10.72,3.22,22.01,0.78,-1.27,11.33,1.45,-1.53,8.68,2.12,-1.07,-1.03,-0.14,2.8,-0.98,-19.12,-1.18,9.75,3.13,-1.24,11.15,-0.92,2.87
2016-09-06,2.87,2.13,2.93,-1.32,-1.16,4.83,-3.12,-15.36,-2.69,-1.22,4.57,-2.68,2.05,-2.65,2.82,-8.58,14.91,-0.55,-1.34,10.16,-0.58,2.36,4.67,-3.72,8.21,29.57,4.33,-1.99,6.89,-1.34,-0.62,-5.84,0.88,-0.1,-9.44,4.12,25.25,0.97,-0.61,12.36,3.76,-1.48,10.19,2.93,-0.77,-0.75,-0.0,2.44,-0.66,-17.74,0.79,12.93,4.34,-1.02,13.24,0.83,3.95
2016-09-07,3.54,2.47,3.42,-1.37,-1.21,3.89,-3.94,-16.89,-2.96,-0.98,4.19,-2.97,1.46,-2.91,2.32,-8.65,14.68,-1.71,-1.38,10.45,-1.24,0.08,5.37,-3.21,7.7,25.99,3.49,-1.32,7.45,-0.87,-1.78,-5.61,4.33,-0.27,-10.13,3.24,24.3,-0.06,-0.82,12.78,2.73,-1.09,9.12,2.03,-1.84,-1.59,-0.65,2.17,-1.82,-18.64,1.32,14.94,5.01,-1.35,14.98,2.88,6.44
2016-09-08,3.2,2.19,5.79,-1.78,-1.33,3.52,-3.98,-14.91,-3.18,-1.11,4.45,-3.23,1.65,-3.14,2.38,-9.47,14.67,-1.81,-1.23,10.29,-1.61,0.2,5.55,-3.83,7.57,24.5,3.43,-1.53,7.8,-0.78,-1.88,-5.34,3.89,-0.37,-8.38,3.12,24.24,-0.27,-1.38,13.71,1.99,-2.08,9.62,1.83,-1.95,-1.72,-0.79,1.96,-1.91,-17.76,4.08,13.57,4.57,-1.28,13.62,2.02,6.02
2016-09-13,2.15,2.01,8.44,-2.0,-1.42,3.95,-3.92,-13.48,-2.81,-1.33,4.16,-2.82,2.03,-2.76,2.67,-9.64,15.8,-1.63,-0.92,10.71,-1.69,0.56,5.02,-5.26,7.1,29.12,3.19,-1.46,7.29,-0.57,-1.7,-5.14,3.54,-0.54,-8.25,2.99,24.25,-0.5,-1.66,13.36,2.16,-3.05,9.44,1.74,-1.82,-1.76,-0.96,1.01,-1.72,-16.84,6.84,12.84,4.21,-0.95,13.28,1.71,5.43
2016-09-19,-0.69,1.13,5.24,-2.37,-1.25,3.11,-3.69,-12.33,-2.57,-1.76,2.62,-2.6,0.34,-2.53,0.96,-9.35,15.83,-1.15,-0.95,10.39,-1.66,-0.19,5.29,-6.0,4.89,29.42,1.16,-1.75,6.74,-0.65,-1.22,-5.26,1.95,-0.59,-7.53,0.86,23.64,-0.23,-1.78,11.21,0.61,-3.56,6.41,-0.16,-1.36,-1.45,-0.86,0.26,-1.24,-16.85,3.99,10.36,3.87,-0.92,12.11,0.1,3.92
2016-09-20,-2.31,0.18,1.4,-3.48,-1.03,1.1,-3.25,-14.57,-2.43,-1.67,1.55,-2.47,-1.79,-2.38,-1.07,-9.61,13.55,-1.17,-1.0,9.09,-1.57,-2.12,5.55,-7.9,6.32,33.15,-0.54,-1.48,6.19,-0.41,-1.22,-5.21,-0.07,-0.94,-11.27,0.82,24.59,-0.28,-2.16,10.34,-0.68,-3.99,6.22,-0.3,-1.32,-1.36,-0.88,-0.37,-1.24,-16.44,-0.24,9.9,3.54,2.0,9.15,-2.35,4.59
2016-09-21,0.58,1.5,1.99,-3.29,-1.47,2.43,-3.32,-11.76,-3.16,-2.18,1.25,-3.34,-2.22,-3.12,-1.17,-11.34,14.85,-1.01,-1.36,9.67,-1.67,-2.06,6.4,-10.47,7.87,39.3,-0.39,-2.25,6.78,-0.33,-1.07,-6.35,1.48,-0.67,-6.35,1.65,34.58,0.19,-1.98,13.38,-0.07,-4.95,7.65,0.41,-1.22,-1.19,-0.68,-0.14,-1.09,-15.49,0.53,11.54,3.12,2.6,13.59,-2.88,7.69
2016-09-22,2.26,1.75,3.49,-3.27,-1.57,1.29,-3.77,-12.53,-3.47,-2.41,1.94,-3.65,-1.35,-3.42,-0.35,-11.65,14.62,-1.64,-1.46,9.07,-2.02,-1.93,7.13,-10.78,8.29,38.91,0.56,-2.35,6.61,-0.38,-1.72,-6.52,1.63,-0.7,-8.39,2.21,34.07,-0.23,-1.85,13.08,0.27,-5.29,8.67,0.75,-1.87,-1.79,-1.16,-0.13,-1.74,-15.76,2.61,13.93,3.98,1.95,13.19,-1.41,9.51
2016-09-28,2.56,1.6,3.96,-3.23,-1.47,1.87,-4.38,-13.9,-3.7,-2.17,3.37,-3.89,0.07,-3.66,1.04,-11.71,15.32,-2.05,-1.01,9.49,-2.11,-0.69,6.29,-10.53,8.67,35.81,1.48,-1.18,5.68,-0.36,-2.12,-6.83,1.7,-1.31,-8.9,2.38,33.29,-0.44,-1.81,13.77,0.85,-4.67,9.55,0.81,-2.27,-2.13,-1.41,-0.08,-2.15,-16.65,3.26,13.78,3.71,2.91,14.0,-1.46,8.6
2016-09-29,2.58,1.32,0.83,-4.21,-1.62,1.12,-4.35,-14.09,-3.56,-2.01,2.86,-3.73,-0.67,-3.51,0.46,-12.57,14.45,-2.07,-0.78,8.99,-2.25,-1.82,6.05,-11.42,8.0,34.86,1.21,-0.96,4.74,-0.77,-2.14,-6.77,0.71,-1.54,-11.11,1.85,33.61,-0.54,-2.7,13.53,-0.29,-5.54,8.8,0.16,-2.24,-2.08,-1.38,-0.17,-2.16,-16.89,0.11,12.84,3.79,3.17,15.11,-1.37,8.11
2016-10-03,3.73,1.9,8.06,-3.64,-0.8,1.19,-3.82,-15.46,-3.18,-1.27,0.19,-3.31,-2.54,-3.13,-0.91,-12.15,14.85,-1.66,-1.29,6.78,-1.98,-1.81,6.42,-9.62,8.1,33.54,0.25,0.28,5.29,-0.4,-1.84,-6.71,1.37,-1.51,-11.3,1.8,37.52,-0.21,-3.37,12.4,-0.29,-4.94,8.08,0.04,-1.77,-1.44,-0.63,1.3,-1.75,-17.39,7.84,10.27,2.86,3.06,17.72,-3.65,7.22
2016-10-04,4.17,1.99,8.61,-3.71,-1.54,1.59,-4.13,-13.45,-3.22,-1.43,2.39,-3.29,-1.07,-3.18,0.2,-12.3,13.96,-1.89,-1.16,7.14,-1.84,-1.94,5.89,-9.16,8.33,31.33,1.34,0.9,5.53,-0.27,-1.97,-6.88,2.1,-1.65,-11.23,2.0,35.3,-0.23,-3.62,12.0,0.18,-5.72,8.61,0.39,-2.04,-1.8,-1.07,0.41,-1.97,-16.94,8.28,10.42,2.28,3.93,18.26,-3.87,8.19
2016-10-05,3.9,1.84,11.61,-3.83,-1.95,1.56,-4.03,-9.49,-3.19,-2.11,2.78,-3.2,-0.94,-3.15,0.67,-13.86,14.75,-1.53,-0.85,9.31,-1.48,-0.28,4.74,-8.48,8.52,34.37,2.06,0.94,4.81,-0.52,-1.58,-6.9,1.03,-1.84,-9.86,1.73,37.26,-0.42,-5.12,12.78,0.66,-7.44,8.33,0.15,-1.79,-1.79,-1.31,-0.49,-1.6,-18.02,11.26,3.65,-0.97,2.41,15.45,-7.71,7.81
2016-10-06,3.98,1.57,12.2,-4.0,-1.76,1.66,-4.39,-9.96,-3.47,-2.66,2.93,-3.47,-0.44,-3.43,0.96,-13.99,15.15,-1.83,-0.41,8.61,-1.66,0.48,3.88,-8.18,8.67,36.16,1.95,0.46,4.04,-0.63,-1.88,-7.05,2.09,-2.06,-10.93,1.9,38.18,-0.84,-5.21,13.36,0.34,-7.79,8.64,0.48,-2.11,-2.17,-1.73,-1.03,-1.89,-15.42,12.01,2.87,-1.36,2.15,12.13,-8.81,8.33
2016-10-12,4.15,1.38,14.36,-4.04,-2.14,2.47,-4.22,-11.49,-3.67,-2.99,2.68,-3.67,-0.5,-3.63,0.81,-14.75,15.65,-1.54,-0.35,8.55,-1.53,0.73,3.73,-8.01,8.84,36.65,1.76,0.45,4.2,-0.33,-1.58,-7.2,2.03,-1.96,-10.35,2.29,36.74,-0.61,-4.55,13.51,-0.51,-9.24,8.85,0.72,-1.86,-2.04,-1.7,-1.26,-1.6,-17.68,14.16,0.85,-2.04,1.79,11.08,-9.78,7.4
2016-10-13,3.42,1.06,12.19,-4.97,-2.15,1.94,-4.58,-12.13,-3.56,-2.97,1.86,-3.55,-1.41,-3.52,-0.01,-16.52,14.9,-1.9,-0.37,8.01,-1.76,-0.52,4.4,-8.67,8.26,40.73,0.56,-0.43,3.95,-0.3,-1.92,-7.57,0.57,-2.36,-10.96,1.47,37.53,-1.07,-5.26,13.4,-1.87,-11.58,7.48,0.16,-2.19,-2.31,-1.91,-1.55,-1.95,-18.29,11.82,1.84,-2.19,2.0,10.86,-9.71,7.15
2016-10-17,3.63,1.92,14.11,-3.07,-1.93,2.98,-3.86,-7.99,-3.79,-3.43,1.1,-3.74,-2.26,-3.73,-0.97,-16.89,12.69,-0.78,-0.81,7.51,-0.98,0.58,4.74,-5.58,8.04,47.72,-0.63,-0.07,3.98,-0.83,-0.82,-8.31,-0.99,-1.85,-10.21,1.62,36.56,-1.43,-5.27,14.09,-3.17,-12.43,7.18,0.51,-1.11,-1.24,-0.86,-0.78,-0.85,-11.26,15.22,2.55,-1.0,1.04,7.3,-11.84,5.55
2016-10-18,4.64,3.16,14.8,-2.06,-1.76,4.39,-3.32,-6.16,-3.95,-3.96,2.36,-3.93,-1.02,-3.89,0.09,-16.83,14.49,-0.2,-1.2,8.48,-0.26,1.75,4.89,-5.41,8.78,46.83,0.25,-0.34,4.49,-1.38,-0.22,-8.28,-0.59,-1.91,-8.75,2.25,37.4,-0.62,-4.83,14.6,-2.8,-12.99,7.41,1.31,-0.49,-0.7,-0.52,-1.22,-0.25,-9.84,15.41,2.7,-0.93,0.81,8.98,-11.43,5.69
2016-10-19,5.0,3.62,14.99,-2.0,-1.88,4.74,-3.58,-6.22,-4.04,-3.78,2.62,-4.03,-0.32,-4.0,0.79,-16.1,14.79,-0.39,-1.55,9.06,-0.47,1.91,5.0,-3.48,9.1,46.07,0.72,0.33,5.74,-1.53,-0.39,-8.31,0.14,-1.76,-7.97,2.35,37.28,0.11,-5.16,15.3,-2.2,-12.09,7.47,1.21,-0.61,-0.63,-0.32,-0.61,-0.43,-9.87,16.04,3.73,-0.22,0.51,7.57,-10.54,8.56
2016-10-20,5.79,4.23,15.78,-2.16,-1.92,4.31,-3.64,-5.14,-4.22,-3.95,2.65,-4.22,-0.31,-4.17,0.74,-16.32,14.66,-0.49,-1.71,8.79,-0.45,2.03,5.28,-3.09,9.06,43.23,0.79,0.43,6.2,-1.58,-0.51,-8.53,0.46,-1.94,-7.0,2.51,36.91,0.43,-4.17,15.61,-2.23,-12.35,7.83,1.43,-0.72,-0.76,-0.46,-0.78,-0.55,-9.82,17.16,4.0,0.2,0.46,7.24,-10.93,8.9
2016-10-24,5.27,3.51,14.1,-2.53,-1.77,4.79,-3.26,-6.63,-4.11,-3.6,3.31,-4.09,0.64,-4.07,1.51,-16.07,15.02,0.01,-1.79,9.85,-0.22,4.25,5.3,-3.12,9.86,42.3,1.49,0.32,6.18,-1.75,-0.0,-8.42,0.19,-1.82,-7.14,2.94,36.38,0.49,-3.6,16.5,-1.74,-12.13,8.25,1.78,-0.25,-0.35,-0.08,-0.24,-0.04,-10.22,15.6,3.69,0.43,0.55,7.01,-11.33,8.55
2016-10-25,5.09,3.69,15.59,-2.89,-1.42,5.92,-3.17,-5.79,-4.09,-3.59,3.36,-4.05,0.66,-4.05,1.42,-15.82,15.48,0.45,-2.15,10.24,0.12,4.45,5.85,-2.52,10.32,37.92,1.78,-0.04,6.15,-1.83,0.43,-8.52,0.32,-1.53,-5.87,3.33,37.14,0.58,-3.87,17.05,-1.49,-11.85,8.61,2.03,0.2,0.15,0.48,0.52,0.4,-10.18,16.8,4.06,0.93,0.78,6.19,-11.11,8.76
2016-10-26,5.69,4.18,12.52,-3.0,-1.51,6.85,-3.23,-6.31,-4.06,-3.89,3.9,-4.01,0.93,-4.01,1.38,-16.17,16.08,0.47,-2.23,10.23,0.25,5.05,5.47,-2.15,10.99,32.03,2.01,-0.44,6.21,-1.61,0.44,-8.59,1.49,-1.21,-4.98,3.34,38.07,1.25,-3.55,17.99,-2.22,-12.38,8.33,2.11,0.16,0.05,0.32,0.3,0.4,-12.46,13.63,5.35,1.52,2.92,7.9,-7.71,10.4
2016-10-27,4.53,4.33,12.06,-3.15,-1.33,6.19,-3.29,-4.9,-3.79,-4.1,3.46,-3.76,0.77,-3.75,1.31,-15.62,15.57,0.54,-2.06,9.26,0.25,5.24,5.3,-2.96,10.57,30.02,1.32,-0.26,6.15,-1.57,0.51,-8.32,0.25,-1.22,-2.92,3.3,36.88,0.93,-3.81,17.53,-2.68,-12.24,7.41,2.42,0.21,0.02,0.16,-0.19,0.48,-10.56,13.58,4.68,1.03,3.32,6.15,-7.76,9.53
2016-10-31,2.93,3.83,13.28,-2.9,-1.06,6.47,-3.16,-3.58,-3.61,-4.55,3.75,-3.57,1.06,-3.56,1.55,-16.02,14.72,0.86,-1.93,9.61,0.51,6.13,4.82,-3.5,10.24,31.56,1.58,0.08,5.98,-1.64,0.81,-9.93,0.36,-1.22,-2.33,3.3,36.93,0.99,-4.57,17.56,-2.51,-13.37,6.43,2.6,0.46,0.12,0.08,-0.89,0.77,-9.42,14.68,4.98,1.43,4.67,4.89,-7.36,9.96
2016-11-01,2.02,3.46,11.3,-3.47,-0.95,6.05,-3.48,-4.62,-3.29,-4.2,3.59,-3.24,0.74,-3.22,1.67,-16.26,13.75,0.38,-1.71,9.7,0.16,5.23,4.87,-4.72,9.38,32.31,1.37,-0.31,6.1,-1.29,0.33,-9.63,-1.01,-1.49,-4.05,2.64,34.63,0.75,-4.82,16.57,-3.07,-13.64,5.87,2.04,0.03,-0.24,-0.31,-1.39,0.29,-11.23,12.3,5.22,1.5,5.72,5.53,-6.29,9.71
2016-11-02,1.56,3.49,5.41,-4.08,-0.36,5.35,-3.99,-7.1,-3.34,-4.32,2.11,-3.3,-0.82,-3.27,0.16,-16.51,13.63,-0.29,-1.23,8.81,-0.36,3.63,4.75,-6.46,7.68,24.63,0.41,-0.4,5.68,-0.47,-0.34,-9.78,-1.71,-1.92,-6.64,0.96,29.6,0.11,-5.63,15.16,-4.11,-14.04,4.08,0.49,-0.6,-0.79,-0.87,-1.74,-0.38,-10.39,7.08,7.89,1.82,6.65,6.86,-5.55,10.68
2016-11-03,0.2,3.24,3.36,-4.45,-0.49,4.61,-4.25,-8.03,-3.3,-4.08,1.01,-3.29,-1.88,-3.23,-0.65,-16.38,11.78,-0.64,-1.25,7.31,-0.73,2.02,5.22,-7.73,6.6,21.9,-0.53,-0.43,6.79,-1.0,-0.69,-9.67,-1.53,-1.96,-7.6,0.04,31.9,-0.04,-6.07,13.8,-4.89,-12.98,2.49,-0.2,-0.91,-1.01,-1.01,-1.8,-0.73,-10.03,4.83,8.18,2.08,5.76,5.86,-6.07,11.45
2016-11-07,0.14,3.21,1.52,-4.81,-0.9,5.03,-4.61,-8.01,-3.54,-4.58,0.01,-3.53,-2.57,-3.49,-1.1,-15.42,11.37,-0.97,-1.06,6.63,-0.98,1.4,5.21,-7.06,5.23,23.26,-1.46,-0.72,7.17,-1.06,-1.02,-10.52,-1.76,-2.24,-7.52,-0.6,30.39,-0.39,-6.27,13.04,-5.12,-12.42,1.87,-0.62,-1.22,-1.33,-1.34,-2.48,-1.06,-11.33,2.68,7.27,2.22,6.51,4.03,-5.83,11.12
2016-11-08,-1.06,2.83,-0.36,-5.1,-0.56,4.67,-4.9,-8.2,-3.49,-4.34,-0.81,-3.48,-3.48,-3.43,-2.22,-15.2,10.01,-1.23,-0.74,5.67,-1.41,0.71,4.82,-6.5,4.75,22.24,-2.18,-0.64,6.74,-1.27,-1.27,-10.51,-2.58,-2.46,-7.77,-0.97,31.46,-0.63,-8.0,12.85,-6.35,-11.53,2.28,-1.09,-1.42,-1.44,-1.34,-2.24,-1.31,-11.4,1.27,7.44,2.15,6.96,5.18,-5.81,10.0
2016-11-09,3.45,4.46,1.0,-3.78,-1.08,6.29,-4.8,-5.98,-4.05,-5.35,1.72,-4.06,-0.7,-4.0,0.42,-15.86,12.37,-0.75,-1.01,7.4,-0.05,3.76,3.33,-2.22,8.26,18.15,0.33,-1.04,8.01,-1.91,-0.81,-10.55,0.51,-2.22,-5.19,2.08,33.16,-0.1,-7.6,16.11,-4.07,-13.19,5.31,1.99,-1.08,-1.38,-1.52,-2.6,-0.85,-10.44,3.47,7.59,0.4,12.67,11.64,-4.88,13.5
2016-11-10,3.57,3.92,3.59,-3.68,-0.64,6.91,-4.23,-8.33,-4.0,-5.86,3.02,-4.03,0.34,-3.95,1.94,-14.54,12.44,0.35,-1.1,7.51,0.58,4.22,3.98,-8.86,9.77,22.83,1.5,-1.23,7.66,-2.11,0.31,-10.17,0.13,-2.01,-6.03,4.38,34.63,0.71,-8.11,14.86,-1.8,-11.95,9.57,4.46,-0.04,-0.85,-1.55,-4.47,0.27,-10.99,5.81,9.21,1.71,17.39,14.93,-4.02,12.73
2016-11-14,4.92,4.64,2.58,-3.02,0.11,8.09,-3.19,-6.98,-3.21,-5.35,3.9,-3.17,0.78,-3.11,2.38,-12.33,13.03,1.34,-0.94,9.28,0.58,6.86,3.88,-11.45,9.07,22.62,1.47,-0.6,7.76,-1.93,1.3,-8.99,-0.54,-1.92,-3.97,5.55,33.49,0.99,-8.37,14.52,-0.82,-10.45,12.56,6.63,0.92,-0.2,-1.17,-4.67,1.26,-10.7,4.45,10.97,1.16,21.83,17.56,-5.64,8.83
2016-11-15,4.69,4.37,0.97,-2.94,0.61,9.6,-2.46,-6.9,-2.91,-5.38,4.35,-2.88,0.48,-2.83,1.69,-11.35,12.05,1.93,-1.25,7.45,0.49,6.9,4.62,-12.17,9.74,22.59,0.53,-0.23,6.96,-2.79,1.91,-8.92,-0.49,-1.38,-4.81,5.94,34.77,1.35,-7.71,13.79,-1.32,-9.58,15.35,7.38,1.5,0.35,-0.61,-4.21,1.87,-10.42,2.46,4.92,-0.69,20.95,16.08,-8.19,8.0
2016-11-16,6.03,5.61,7.64,-1.17,0.3,10.8,-2.12,-5.34,-3.12,-5.39,4.86,-3.07,1.13,-2.99,2.72,-11.45,13.52,3.02,-1.53,6.0,1.4,10.82,3.38,-8.18,11.31,27.91,1.68,0.3,7.88,-2.59,2.99,-8.93,1.12,-0.36,-3.29,7.92,32.65,2.25,-7.89,15.93,-0.18,-9.68,17.94,8.94,2.46,1.03,-0.09,-3.68,2.95,-10.33,9.87,4.24,0.44,22.09,21.94,-7.66,10.11
2016-11-17,4.35,4.86,6.73,-0.86,0.59,10.81,-2.07,-5.87,-3.07,-5.25,3.96,-3.07,-0.11,-2.98,1.49,-11.24,13.22,3.32,-1.63,5.98,1.28,10.52,3.79,-7.58,11.97,31.01,0.81,0.09,7.76,-3.73,3.29,-8.74,1.1,-0.17,-3.62,7.9,29.49,2.43,-8.61,15.52,-0.98,-9.54,18.39,8.98,2.74,1.27,0.12,-3.06,3.25,-10.31,9.2,3.97,0.43,20.74,23.71,-6.85,9.52
2016-11-21,4.87,4.41,6.6,-0.91,0.59,11.79,-1.76,-4.42,-3.17,-5.39,4.49,-3.13,0.71,-3.09,2.35,-10.95,14.32,3.84,-1.61,6.5,1.84,12.83,3.34,-8.13,13.49,29.18,1.63,-0.16,7.62,-3.35,3.81,-8.66,2.06,-0.07,-2.64,8.96,29.48,2.93,-9.48,16.88,0.1,-9.51,19.53,9.7,3.18,1.52,0.13,-3.77,3.77,-8.15,8.91,2.64,0.28,22.01,25.6,-7.51,9.18
2016-11-22,4.39,3.72,8.6,-0.48,0.6,11.65,-1.44,-3.03,-3.19,-5.28,3.85,-3.16,-0.27,-3.12,1.54,-11.21,14.37,4.15,-1.5,6.43,1.97,12.59,2.94,-8.84,13.36,35.4,1.12,-0.49,7.67,-3.56,4.11,-8.7,3.02,-0.16,-1.84,9.06,29.75,3.1,-9.07,17.12,-0.71,-10.11,20.17,9.85,3.45,1.63,0.04,-3.73,4.07,-6.94,10.95,2.31,-0.19,21.62,25.49,-8.49,9.45
2016-11-24,6.2,4.34,13.23,-0.28,0.19,13.81,-1.87,-1.63,-3.16,-4.94,4.74,-3.09,0.89,-3.05,3.01,-10.88,15.89,3.87,-1.23,5.5,1.36,13.4,2.44,-8.92,14.48,39.94,2.87,0.14,8.18,-2.95,3.82,-8.42,2.94,-0.27,1.46,9.74,27.1,2.92,-9.84,18.87,0.79,-8.99,21.41,10.35,3.16,1.48,0.01,-3.68,3.78,-6.76,14.35,2.49,-0.04,24.4,27.54,-6.78,11.74
2016-11-28,8.21,5.14,14.07,0.37,0.66,15.41,-1.47,-0.8,-2.85,-4.8,4.39,-2.8,0.66,-2.76,2.67,-9.73,16.72,4.87,-1.49,6.47,1.74,15.48,2.21,-8.17,14.91,44.06,2.87,0.03,8.36,-2.99,4.82,-8.1,3.42,0.17,2.82,10.69,27.7,3.39,-9.2,19.7,1.72,-8.42,22.9,11.65,4.11,2.22,0.72,-3.01,4.78,-7.36,15.48,1.81,-1.12,28.31,27.52,-6.71,12.11
2016-11-29,9.14,5.69,9.64,-0.12,0.68,16.57,-1.57,-1.3,-2.65,-4.5,4.76,-2.6,1.41,-2.6,3.31,-9.63,17.15,4.67,-1.21,6.69,1.91,15.09,1.36,-8.5,15.08,45.67,3.36,0.21,8.7,-2.5,4.61,-7.96,5.04,0.26,3.71,10.93,28.74,3.37,-11.01,19.69,2.0,-7.95,23.1,11.84,3.89,2.01,0.41,-3.18,4.57,-8.92,11.24,2.62,-1.65,30.48,28.64,-9.51,12.19
2016-11-30,8.52,6.01,8.55,0.35,0.7,17.9,-1.32,-4.23,-2.48,-3.92,4.29,-2.33,1.04,-2.28,3.57,-9.74,17.06,4.43,-1.41,7.27,1.62,14.69,1.9,-8.53,14.94,50.43,2.26,0.59,9.65,-2.58,4.38,-7.42,5.03,0.21,3.28,10.35,27.21,3.02,-10.02,19.46,0.89,-7.71,21.46,11.48,3.73,2.0,0.59,-2.69,4.34,-11.72,9.62,2.91,-1.48,27.04,30.88,-8.46,13.67
